coGN_ReadoutComponent1_Feature62_fold0,coGN_ReadoutComponent2_Feature1_fold0,coGN_ReadoutComponent5_Feature7_fold0,coGN_ReadoutComponent1_Feature73_fold0,coGN_ReadoutComponent1_Feature117_fold0,coGN_ReadoutComponent1_Feature71_fold0,coGN_ReadoutComponent1_Feature3_fold0,coGN_ReadoutComponent2_Feature47_fold0,coGN_ReadoutComponent4_Feature62_fold0,coGN_ReadoutComponent3_Feature47_fold0,target
5.626608,0.21553949,,-3.091381,3.3545535,0.042447403,0.6297935,-1.0457277,0.09856658,1.4779247,2.64
-1.2242465,-1.181065,,0.9684841,1.4117564,0.47418344,-0.6655215,0.652413,0.11796889,-0.020733396,1.98
0.1654877,0.751389,,0.60540146,-2.0837274,-2.1555612,-0.87731284,-3.04554,-0.046932578,-0.035242777,0.84
-0.1289405,-2.7913332,,-1.097056,-0.6767326,-1.3083584,-0.98121166,0.74695957,-0.26498508,-0.73348016,1.24
-2.1394236,0.8714109,,1.0263662,0.35253784,-0.6165661,-0.58572316,-1.2616105,-0.8925825,-0.05350776,1.0
3.2285376,0.6192288,,-1.2047069,2.309432,1.0997185,0.016299404,-1.7486181,0.13301185,-0.47085497,0.68
1.0591617,-2.3153315,,6.0879836,-1.7805991,0.08309685,-1.0890329,0.6118959,-0.9008021,0.35647994,1.78
5.189113,-1.6488994,-0.39410788,-3.0096333,2.3978944,1.6511679,0.14864984,-0.8947146,-0.9327117,-0.49492574,1.76
2.7426295,0.26411498,0.01733175,-2.0331726,3.353002,1.1325027,-0.24299905,-0.4440049,-0.7372109,-0.31028813,1.1
-0.6585902,-2.9681253,-0.36807948,3.4291136,-0.5358392,1.0261571,0.053764135,0.1066754,-0.17916621,-0.0008983351,1.08
1.5160096,-1.5802164,-0.37583417,-1.0077837,-0.54843587,-1.3078235,-0.7342857,-0.04816632,-0.17052907,0.96315885,2.14
9.337272,-3.837726,-0.36299855,0.23781769,2.5733182,0.26519704,1.8276598,-0.14200771,1.604072,1.6143477,2.58
2.3255122,0.7239512,-0.25933468,-1.0847726,0.741559,-1.7519962,-0.31027716,-2.849402,-0.37784195,-0.46004564,0.92
0.7599754,-1.1452781,,-1.1859443,-0.9180587,-1.190105,-1.2089851,0.36470217,-0.29803059,0.27622077,1.22
-1.2605482,-0.23470327,-0.3792566,-0.86250687,-0.62972367,-1.5036014,-1.0685308,-1.211702,0.1500321,-1.3928787,1.02
-1.0121279,-2.675706,-0.11328901,-0.6936721,-0.97829545,-1.4644275,-0.81803447,-0.062883094,0.033782654,-1.7069544,1.28
3.103467,0.6742842,-0.06734344,-0.54242945,-0.6744438,-0.3736593,-0.1401734,-2.8827832,-0.431945,-0.551785,0.94
-0.77548677,0.8648678,,-1.551855,-0.3814202,-1.4909918,-1.1587514,-1.8136877,-0.23051217,-0.61302567,0.32
0.60351896,-0.83661795,0.0026478544,-0.26835987,-1.1376392,-1.2813096,-1.1784226,0.79446304,1.6814514,1.4194971,1.7
-0.12337298,-1.1880722,,-0.33513513,-0.48821166,-2.0849025,-0.7028639,-0.62199783,-0.09964855,-0.4726715,0.62
2.3973265,-2.8448632,-0.53074116,-0.43177432,-0.81127083,-0.9613412,-0.7663687,1.2415988,-0.33402982,-0.55597425,1.72
6.713773,0.5868896,,-3.126738,6.4177203,1.4713948,0.0056378692,-1.1784039,-0.22837262,-0.5862982,1.72
-0.69462705,-2.3363447,-0.32146135,1.0970204,0.5098436,-0.949255,-1.0606223,0.38430116,-0.32034063,-1.4688703,1.46
2.3541274,-2.41688,,-1.4011468,0.028810926,-0.04114482,-1.0649157,1.4014676,1.7533758,4.2763247,2.8
4.0283194,0.71484274,,-2.8520803,3.6266847,1.9421409,1.762977,-2.2452033,-0.026426153,-0.6799532,2.0
3.158158,-3.394582,0.18830201,0.3258751,-2.0887625,-0.440004,-1.4999845,-0.18941498,2.3516614,2.349253,2.56
5.754767,-1.8798913,-0.114928775,-3.261072,4.221704,0.74996054,0.28767467,-0.3099213,-0.86999136,-0.5029416,1.98
2.2874188,-3.586944,,2.5385287,-0.5596415,1.2263741,-0.705728,2.6264524,-0.023205973,0.99470896,2.64
4.394849,0.90933716,,-1.5509169,1.1132145,-0.93391716,-0.5692688,-0.74577606,,-0.18234941,1.34
-0.39110935,-0.4579037,-0.3596179,-0.007210925,-2.0942485,-2.374092,-1.6433748,-0.825871,-0.33580124,-0.037349217,0.74
-0.32001448,0.3393528,-0.45116782,0.459484,-1.100254,-1.9465617,-0.4756171,-1.5601797,-0.94984865,-0.38189268,0.62
6.606903,-0.15566473,-0.3729995,-1.4272989,1.2965982,-0.82266754,0.3785202,-2.2723591,0.79148036,2.4665723,2.38
2.7077029,0.6852282,-0.16320798,-3.1501265,5.083641,0.0938709,-0.15946837,-1.2767074,-0.28584865,-1.7010812,1.5
0.0732453,-1.2606859,-0.47592884,0.087918885,-0.9114538,-1.9424139,-1.227731,0.16473104,-0.26528308,-0.1689025,0.78
-0.27722055,-1.4800694,-0.5394771,-0.84137285,-0.97743386,-1.5496675,-0.8825312,-0.13100946,-0.42734516,-0.396696,1.16
-0.28065127,0.66398513,-0.38891548,-1.0198381,-1.2811347,0.2668138,-1.165132,-0.44688812,-0.48081833,-0.08275837,0.36
0.83788204,0.660027,-0.26055756,-0.050890237,-2.092554,-2.2668135,-1.6706481,-1.3908634,-0.44898903,-1.5148277,0.64
0.65011674,0.15414542,-0.43873468,-2.0274193,0.32287994,-0.38215718,-0.5281623,-1.7846967,-0.5658804,-0.53060347,1.18
2.8328974,-0.28588545,,-0.79647833,-0.42987818,-1.5730811,-0.90315294,-0.92361206,,-0.056521684,1.72
2.1818001,0.6989628,,4.1693044,0.1574587,0.82425165,-0.85176915,-1.3621656,-0.1274488,-0.15572548,1.12
-0.34977016,-1.4193778,-0.49828905,-3.0392702,1.5334316,0.35048404,-0.7360723,-0.923562,-0.23793831,-1.7401348,1.6
-1.3049109,-2.6464796,0.038455635,-1.8957708,0.6912873,-1.3987211,-1.341082,0.01645796,-0.78067106,-0.4676232,1.06
-1.0182129,-2.576991,,0.9378749,3.027396,1.0099032,-0.1338301,2.9061017,0.42421097,1.0550306,2.34
1.0592437,-2.7472897,,-0.10494447,-0.7116427,-2.1335804,-1.0359912,-0.16991906,-0.42850706,-0.01265648,1.16
4.3789887,0.10513404,,-2.9937208,6.192966,0.06563678,-0.060126364,-1.4616,-0.3213343,-0.59707165,0.84
6.8610153,-3.3233466,0.22555,-3.0858686,6.037037,1.8483878,2.6549351,-0.21083531,2.6643739,2.4651084,3.62
4.147954,-1.5610263,-0.22980107,-1.4121488,1.8712385,0.23002169,0.24405332,0.24063915,-0.12753937,-0.34853816,1.18
-0.65080404,0.66091025,-0.37036902,0.46548846,-1.9342273,-1.7741314,-0.8523916,-3.032746,-0.40902936,-1.431048,0.82
2.3895795,-0.50839376,-0.18243718,-1.6491159,3.6422584,-0.028819025,-0.2638713,-0.79433954,0.08638238,-0.06987233,1.56
2.018709,0.05028926,-0.20024213,-0.2912022,-1.1731868,-1.013641,-1.0099415,-0.6254641,0.24844545,0.19880706,1.32
5.052859,-0.24663612,,-2.2598712,1.224968,-1.0920908,-0.11814492,-0.5978976,0.12982836,2.295257,2.36
4.6505857,-3.9296584,0.25484362,0.20538099,0.7593653,0.35187772,0.7614055,0.21998644,4.6388865,2.2034106,2.86
-1.4134779,-0.04136248,-0.40975255,-0.9572505,-0.1948159,-1.7974869,-1.1661798,-1.2902962,-0.16714159,-0.073474154,0.54
6.099596,-0.7758576,-0.5307087,-1.3479018,0.25067714,-0.89575976,-0.32498154,-1.3842236,0.65359783,2.7215078,2.14
0.059907123,-2.4030364,,-0.4871379,-0.65315855,-0.97583264,-1.1085802,3.8595915,3.0551987,5.246449,2.92
-0.46262187,-0.7883948,-0.3212656,0.65850544,-1.3940048,-1.7759483,-0.13702318,-0.637164,0.01932484,0.8696125,1.28
8.0557995,-0.07213476,-0.46148878,-2.899355,5.682814,0.18305944,2.1338677,-2.3753715,0.7669352,0.15562248,2.18
5.3259745,-2.7028046,,-1.0626574,0.992224,-0.7339125,-1.2915968,0.24595931,-0.102593645,-0.652293,1.54
1.529059,-0.026728302,,-0.42402664,-1.9539683,-0.5369822,-0.76458085,-1.4856391,0.18312189,0.11304346,1.94
0.12973592,0.90765566,,0.73250973,-2.839778,-1.9317867,-1.2187444,-1.202599,-0.245422,0.19717497,0.62
4.6607018,0.007109508,-0.29612905,-0.9643937,1.1179394,-0.7110979,-0.43566567,-1.2138611,-0.2829874,-0.44713372,1.22
-2.3509731,-1.8942735,-0.56875336,-1.8860784,0.3324229,-0.753321,-1.0291868,-0.2722596,-0.41705823,-1.5723408,1.46
6.273742,0.3511445,,-1.5070814,0.50602144,-0.86274827,0.05405492,-0.4978612,,2.152319,2.26
-1.9522836,-1.3877753,-0.22647488,0.5625315,0.41807163,-0.6289035,-0.9345077,-0.37843275,-0.16655472,-0.18990956,1.7
7.502912,0.77046716,-0.23473284,-0.9325669,2.6334028,-0.446573,0.5522197,-1.5154519,-0.9550414,-0.20743515,1.2
0.72696245,-1.5557404,,-1.7294523,1.7342869,0.19342476,-1.3577523,-1.244264,-0.19706297,1.1405433,1.54
-0.036180153,0.23862827,-0.4195592,-2.1960416,0.5810056,-0.9579563,-0.9131986,-1.6205592,-0.26843813,-0.3088895,0.56
4.520272,1.1442157,,-0.16767994,3.3385115,1.2930609,-0.19218522,-1.7848711,-0.19824035,-0.5513071,1.04
1.2927151,0.7495131,,8.2025795,-3.7576377,-1.9549882,-1.5584314,-1.3597586,-0.121712595,-0.1702808,0.58
-0.6725664,-1.4672997,-0.43470275,0.30678535,-2.1162581,-1.8284779,-0.9896885,-0.39961472,-0.35717544,-0.61220205,0.82
7.876665,0.13402466,-0.4036286,-3.1287224,5.981698,1.5367666,0.39704728,-1.2897638,-0.25594524,0.19582546,2.34
3.2365644,1.1108302,,-0.3322314,-0.36953306,-2.093598,-0.5337168,0.5656199,,0.24614581,1.62
3.6692874,-0.83038294,,-3.1008697,0.041997336,1.5573792,0.28988564,-0.60034543,,0.7542275,1.94
-0.24991786,0.015170097,-0.4201527,-0.8122597,-1.1813782,-1.6580945,-1.4063824,0.22255832,-0.061590962,1.7067245,1.26
1.3198427,-0.1874578,0.030060604,0.65075666,-2.109281,-2.138956,-0.66044414,-2.385524,1.0032955,2.7453814,1.8
-0.38189158,0.2108626,-0.4295354,0.45788988,-2.0252826,-1.7873522,-0.8317875,-2.4950974,-0.029010518,-1.7051004,0.4
-0.8519208,-3.0627854,-0.33333415,-1.5014822,-0.36051685,-0.859155,-1.2477818,0.24538444,-0.17466846,-0.038911242,1.44
-1.5413358,0.5748061,-0.37754613,-1.93576,0.5063979,-0.7227987,-0.3716018,-1.6874604,-0.27723387,-0.27848142,0.56
-0.31562087,-2.7181585,,1.4841855,-1.174897,-1.4176663,-0.8189635,0.035576925,-0.16667867,-0.63235974,1.12
4.78148,-0.2810004,-0.26964575,-2.7972636,2.6476865,-0.07381645,0.63496464,-1.5479943,-0.17713584,-0.16500211,1.52
0.8182749,-3.0742016,-0.15302882,-2.9799063,2.603435,0.1076814,-0.31546056,0.08878106,0.14668587,-0.46496922,1.62
6.8451633,-2.4847836,-0.47091115,-1.4739257,1.2207164,-0.24712905,-0.2709825,-0.44834462,1.8479363,1.7583348,2.16
3.399373,0.098385796,-0.5133455,-1.4841353,0.48558426,-1.3927039,-0.1390345,-1.2864126,-0.6379828,-0.40002286,1.4
3.133725,-3.41102,,5.437969,-3.5902839,-0.56017196,-1.5316731,0.50157285,2.2818198,5.2600207,3.0
-2.099835,-1.4239489,0.65846467,0.39018002,0.53034276,-1.2192581,-1.5767646,0.056978997,-0.17842202,0.057558984,1.52
-0.5549839,0.8191989,-0.38389102,-0.7817022,-0.4774544,-1.7105792,-0.7546053,-2.6463022,-0.20977399,-1.2296013,0.84
-1.493076,1.0261647,,1.1919392,1.2110643,0.94147253,0.29854158,-1.8066893,-0.3302786,-0.00071437284,0.68
-0.52417743,-2.7905357,-0.37616485,-1.520587,-0.19815946,-1.6480399,-1.3157446,0.04746753,-0.22962543,-0.40438122,1.12
-2.0661905,-2.0691333,-0.33687186,-2.070633,0.4254801,-1.2899057,-1.5080134,-0.02151759,-0.32222694,-1.7368333,1.2
0.89020073,-2.9695995,,8.164882,-1.4695643,-1.259217,-1.5338031,-0.27480477,-0.26416588,1.4138626,1.2
-1.1421933,-1.3168042,-0.13091415,1.8250645,-1.1514746,-1.7714962,-0.6078314,-0.88192,-0.07018783,-1.7202115,0.78
5.7916956,-3.3531063,,-2.2253773,2.1563253,0.58167833,0.56777585,0.34183133,2.5461934,2.8324444,3.18
0.40942943,-1.0376058,,-0.36181128,-0.09158144,-1.4939626,-0.9867943,0.72755253,-0.20009959,1.7103255,1.58
0.66334546,-1.33199,,0.31089002,-2.0339756,-1.7544198,-0.89745986,-0.5852637,-0.31079587,0.13718463,1.28
-1.1257223,0.025564358,-0.47473776,0.2516485,-1.3908267,-1.780348,-0.69257426,-1.4642915,-0.14912318,-0.016019769,0.48
6.3729568,-2.752979,-0.29029396,-0.5066467,3.021987,0.49258634,1.0809859,0.6136051,-0.895334,-0.50567,2.18
-0.11715141,0.31074345,,0.64838374,-2.6487498,-1.8440353,-1.0686405,-1.5460092,-0.11147694,1.6875931,1.36
1.8446844,-2.6586053,-0.49047697,0.2021728,-0.39537814,-1.3171625,-0.3885924,0.050956324,-0.23951972,0.09289727,1.22
2.7963228,-1.5885005,-0.43888104,-2.0894094,2.2671297,-0.9780556,-0.5942491,-0.16478491,-0.19847773,-0.42564812,1.92
1.423461,0.3188647,,0.4434644,-1.4504251,-2.0221772,-0.76748854,-1.5694877,-0.8558009,-0.14837699,0.78
2.560861,-3.3684256,-0.47663456,0.37483242,-1.4154805,-0.8611028,-0.49409345,-0.21490279,2.5265746,2.2961674,2.06
5.549742,0.7303531,-0.42994654,-1.4319617,3.8882816,0.437519,-0.20328766,-1.3033293,-0.12957928,-0.09112094,1.5
-0.8555926,-2.028844,,-0.83321846,-1.199197,-1.7670925,-1.1546397,-0.29873088,-0.3575365,-0.6785605,0.68
-0.43382582,-1.0875198,-0.19194236,2.3987687,-3.353483,-2.4746988,-1.1654061,-1.1270485,0.5282968,-0.133911,1.06
-0.0114393085,-0.37537593,,5.595336,-1.0881691,-1.0169693,-1.1558516,-1.3439169,-0.24309874,0.105030194,0.66
-0.2151857,-2.6082642,-0.1187734,2.315968,-1.7806168,-0.9517971,-0.95940524,-0.4632839,0.74705756,-1.1730733,1.28
-1.6523438,-2.3820634,-0.35882854,-1.7734624,0.6946428,-0.089628294,-0.46324337,-0.25416964,-0.21344575,-1.5620104,1.64
-0.3720288,-3.770952,-0.33502778,-1.8761137,0.76332074,-0.72984153,-1.5518345,1.5723147,2.2226582,3.340163,2.44
-1.6259277,-4.3939166,,1.4188215,0.05948033,-0.6278686,-0.902757,1.2843461,-0.3212145,0.28294665,1.78
-0.65234506,0.06001027,-0.5005884,-1.6169047,0.79460573,-1.4045595,-1.4980072,-0.7149678,-0.34492072,-1.1296194,1.16
-1.4929235,0.4090428,,1.2749826,-0.53616303,-0.8026512,-0.64707595,-0.7445654,-0.98655427,-0.1309852,0.64
1.5765322,-0.33751416,-0.2427074,0.53283733,-2.8479304,-1.914507,-1.168613,-1.351047,-1.048009,-0.40226746,0.56
4.939482,-2.2825143,,0.008158653,0.047992706,-0.19078116,0.60434103,0.9396685,,1.5446389,2.54
-0.4199254,-2.071263,-0.061236054,-1.0273699,0.8529974,-1.3788233,-1.1219455,0.26646614,-0.24702732,0.41139242,1.86
-1.2907926,-1.3232927,-0.3634712,-0.49570435,-1.7787946,-0.70332116,-1.0771122,0.10578201,-0.16642655,-1.5866243,0.94
1.3003623,-2.4801338,0.37070245,-5.8290024,5.847521,1.2012668,-0.07634121,-0.13686478,-0.19568104,-1.4752052,2.0
-2.2096012,-0.36281142,,0.6564569,0.023980603,-0.5502094,-1.053857,-0.8003936,-0.20506491,-0.120740905,1.2
-0.54892355,-1.1600523,-0.1723736,0.41284263,0.7667288,-1.6554627,-1.107001,0.3895231,0.34252587,-0.8986295,1.56
-1.3525372,-2.0466905,0.13752297,0.492841,-1.6969622,-0.65045595,-1.0565921,-0.011713121,0.014430806,0.09792655,1.34
0.100295864,-1.8772972,-0.21681769,-0.91328764,-1.3890811,-0.9023854,-0.9577426,0.46124846,0.23419835,-1.6258794,1.3
2.350687,-0.5851272,-0.22651732,-1.0222731,1.9657456,0.1661529,-0.838821,-0.77674294,-0.21821497,-1.6695204,1.18
8.9640465,-3.3279624,-0.61588025,-1.3889513,3.4282365,1.3012242,1.9777124,0.32484335,3.0868149,4.605507,3.38
0.9993492,0.57607913,-0.41812176,0.36018145,-1.1145756,-2.1804621,-0.6506169,-1.1777248,-0.33677596,-0.37086424,0.5
0.053644307,-1.6661055,-0.350117,-0.41079038,1.1628524,-0.592198,-0.24161905,-0.21658012,-0.30942088,-1.7202507,1.32
0.9627291,-2.6100068,1.141232,2.994047,-0.90718484,0.14754246,-0.86794955,0.8833839,0.1515184,-0.12246083,1.74
3.111073,-0.8233814,-0.5046488,2.6089034,-2.2224808,-1.2082679,-1.9210365,-1.2984321,0.07016437,-0.5721571,1.16
6.6538677,-0.20378186,-0.28460068,-3.295166,5.354384,1.0839463,1.6733665,-0.9453757,-1.1085335,-0.3155595,1.76
-0.06950401,-1.4895029,-0.4101959,0.27962115,-1.9718536,-1.6769693,-0.8285668,-0.17987145,-0.2843273,0.8343257,1.82
5.6085596,-2.4793856,-0.3934694,-1.2445931,0.07689032,-0.77792925,-0.17216319,-0.5553817,3.0315552,1.6012273,2.16
-0.9641574,-2.4434922,-0.021278054,-1.534983,-0.15631263,-1.5900651,-0.95481867,-0.11117303,-0.40749693,-1.7307277,1.2
-0.17169347,-2.3582697,,3.7473047,-0.5060604,1.3199152,0.010816321,1.0279591,-0.644894,-0.123636246,1.88
1.3157029,0.30759543,,0.64576113,-2.8049762,-1.4715517,-0.78694844,-0.7256589,-0.034387305,1.0442089,1.32
5.1494813,-0.016848609,-0.11168054,-1.3958057,3.7345133,0.32454255,-0.12069291,-2.2717457,-0.10716681,-0.20557079,0.92
-1.249175,-1.3540184,,3.4720366,-1.3258598,-0.590274,-0.7220237,-0.7294724,-0.33369887,-0.137643,1.12
-0.33440402,-0.092143595,,0.25631127,0.38525626,-0.2960653,-1.2346911,-0.28280643,-0.024855383,1.6745822,1.7
2.6735215,-0.095836274,,-2.1857145,0.98463976,-0.90888494,-0.81516737,-0.23860556,,0.10235798,1.98
6.5015674,0.07580618,,-3.1258855,3.3441026,0.53572625,1.014028,-1.1717722,,0.1712888,2.12
5.280916,0.27067876,0.19449893,-0.48096538,3.215572,0.33093417,-0.044680923,-0.47760606,-0.71164936,-0.3120123,1.16
-1.4150033,0.396013,,-0.53037435,-0.99343944,-1.6471975,-1.1978238,-0.8225885,-0.9226465,-0.17724334,0.64
-1.4338725,-3.0602884,-0.32599002,2.2547848,0.61167455,-0.15503456,-0.4518503,0.08838528,-0.30535063,-0.002890991,1.54
1.5501348,-1.67063,-0.52355665,-1.9045633,1.7923856,-0.57926285,-0.2415564,-0.13604486,-0.1965773,-0.5576968,1.84
-1.0882492,-0.3426229,-0.2038672,-1.4189703,1.4548504,-1.4183635,-1.6979463,-0.43631956,-0.0186904,0.7291591,1.32
7.727783,-2.14149,-0.34419215,-5.9089704,7.8836746,1.5670193,2.8228827,0.066194676,-0.9421949,-0.01761834,2.84
-0.40098765,0.2964205,,5.254209,-0.616493,1.2402463,-0.75249517,-1.9820231,-0.0252586,-0.01973977,0.88
-1.4048332,0.13863581,,1.1452718,1.376519,0.26380125,0.021362163,-1.7270882,-0.12973447,-0.08024085,1.44
6.393311,-0.85168767,-0.540041,-1.43766,3.4482706,1.036711,0.89433646,-1.3040596,-0.40541533,-0.40805414,1.28
2.766116,-0.2580546,-0.48237962,0.46179178,-3.0802386,-1.8873887,-1.2933366,-1.784717,0.6834096,3.2987661,1.58
-1.3869619,0.32582918,-0.20467013,2.1384141,-3.2582872,-2.512703,-1.2874024,-2.0166094,-0.15331028,-1.5149667,0.32
1.8337919,-2.4950452,,-1.528918,0.09005205,-1.0121728,-1.3120995,-0.030235156,-0.7712718,-0.1085254,1.48
2.309125,-0.6561826,-0.046141654,-3.1770868,4.984739,0.061281048,0.21243845,-1.1312741,-0.28436452,-1.5428859,1.58
-0.1695353,-2.3783798,,4.7260976,-0.9563398,-0.22705525,-1.3005774,3.3245723,-0.27966386,3.7068367,2.18
0.9756533,-0.7661432,-0.4443444,-0.55341727,1.5124513,1.2305869,0.14240831,-1.7397037,-0.119651,0.049208302,1.7
-0.28210327,-1.6570975,-0.35508138,-1.3283535,-0.18024947,-1.4867862,-0.81966984,-0.5462612,-0.65114945,0.35309526,1.56
-0.5872731,-2.9048762,-0.27900058,-0.7903947,-1.4225183,-0.8487111,-1.4028809,0.9361652,-0.120078795,0.28689182,1.36
-0.9353522,-0.20370519,,3.3866951,-1.0613494,-0.12567991,-0.6283573,-1.2153026,-0.009836659,-0.13548563,1.12
-1.0978409,-1.506051,,2.8213496,-0.9217601,-0.059272856,-1.3374804,-0.9549381,-0.1314555,-0.19686887,1.12
-0.3573952,0.50320405,-0.060139626,1.790432,-0.74653745,0.020241901,-1.5292889,-2.3113132,-0.07913012,-0.065883204,0.66
0.18754499,0.8627626,,-2.1109807,1.0225903,-0.65783197,-0.14802046,-1.8066424,-0.19909795,-0.61497825,0.54
-0.28429598,-1.2256719,-0.4685951,-0.61892766,-0.966983,-1.5751253,-1.0280068,-0.6600146,-0.6555998,-0.63755447,0.9
-1.5441699,-0.6432813,-0.18991776,-0.38521835,-1.790009,-0.7082823,-1.222488,-0.70921,-0.23173201,-1.6205238,0.82
0.064717144,-1.0358305,-0.44706595,-0.80120844,-0.9655799,-1.5788136,-1.1503495,-1.4921703,-0.08724998,-0.379018,0.86
-2.2548764,-1.5021503,-0.0694707,-1.8311214,0.036839467,-0.6105373,-0.9195114,-0.8981557,-0.17700431,-1.6642134,1.18
-0.75386757,-0.55457765,-0.19616275,-1.0770041,0.52020866,-1.9715418,-0.7523283,-0.71926856,-0.37191457,-1.7016677,0.76
0.055169456,-0.86363536,-0.6750682,0.66581535,-2.588148,-1.4765867,-0.87210053,0.66573095,0.509124,2.6314929,1.3
2.6769958,-1.333371,-0.3236451,-1.3571515,-0.31256962,-0.48480496,-0.4373973,-0.27548116,-0.42125997,1.1056932,2.2
1.073155,-0.71099734,-0.3057617,-0.058572322,-1.8613241,-2.235134,-1.535279,-1.2743719,-0.42853802,-1.5145389,0.8
-0.857898,0.8968967,,0.75095963,-2.0560944,-2.137145,-0.48711076,-1.5532174,-0.3015888,0.10831942,0.52
-0.7704766,0.7560079,,3.5627422,-0.6424349,-0.013357833,-1.5844091,-0.059987485,-0.51460433,-0.008305982,1.2
1.1543475,0.054075822,,-0.12151033,-0.8091057,-2.172516,-1.3078264,-1.6698267,-0.20870489,-0.48118794,1.12
-1.5503402,-1.8906562,,1.5335168,0.335972,-0.013430871,-0.39386967,-0.6395347,-0.18703838,-0.062063634,1.64
8.065782,-0.6049714,,0.37597033,3.0745351,1.2269074,0.0032888204,-0.94884026,-0.21063201,-0.042291805,1.98
1.4575404,-1.9278758,-0.3122853,-1.9023812,0.92024034,0.12688974,-0.2076426,-0.40120864,-0.2374824,-0.047362033,1.74
2.6308615,-2.1647928,-0.438145,-1.4299089,0.0667537,-1.3456157,-0.62987214,-0.046662793,-0.9668429,-0.39619863,1.64
3.1125453,0.53029966,0.4194976,-1.18927,2.4776864,1.3430778,1.0556972,-2.2918763,-0.040941373,0.0066919904,1.88
-0.28029773,-2.6873035,,0.032325074,-1.5920244,-2.1515517,-1.5530204,0.9710834,-0.35074437,0.17205566,1.4
0.18647046,-2.88791,-0.355083,-0.78921354,-0.42134863,-0.89992505,-0.03298656,1.70489,1.6632257,1.4028699,1.92
-1.4134179,0.89692575,-0.31451288,-1.0535753,-0.14839861,-1.7249852,-1.3542267,-1.0822595,-0.2392174,0.07966889,0.8
4.5412817,-2.3478148,,0.1349878,-1.2435018,-1.071402,-0.21872744,4.1584063,,6.0657296,3.06
-0.9176327,0.3331011,,4.9002166,-1.431104,0.14447804,-0.74785364,-1.9768096,-0.732464,0.029289532,0.98
0.7689472,0.30830705,,-0.4686594,-0.8809115,-1.5234305,-1.2548323,-1.6789044,-0.25966477,-0.73087734,0.5
2.3177686,0.51551914,-0.38998616,0.1526513,-1.5326734,-2.085807,-1.3212477,-2.1508071,-0.30047113,-0.30755532,0.2
-0.7494129,-0.2524084,,-0.48322427,-1.3977814,-1.4864972,-1.8855621,-0.63770354,-0.453406,-0.7313179,0.12
-0.017875226,-2.068719,,-0.99003303,1.5021122,-1.0162641,-0.72972244,1.2208929,-0.29181692,1.6790797,1.96
0.0669173,0.7276337,-0.536491,-0.31334305,-0.93277705,-1.6073017,-1.0946085,-1.1344724,-0.33641398,-0.06870703,0.46
-0.35878843,-1.447637,-0.19162697,-3.2502246,1.4857486,0.124785736,-1.270943,-0.6148519,-0.03384423,-1.6669819,1.3
2.9413834,0.047181055,-0.3165326,-0.8981903,0.72568613,0.18464361,-0.5628275,-1.7802321,-0.3194291,-0.2972234,0.92
0.71416426,-3.3378518,,-0.20269586,-0.67930114,1.926017,2.4180293,6.7480125,1.6048741,6.2861342,3.56
-0.8441254,0.8088312,0.071921855,-1.4509648,-0.30530316,-1.6646386,-1.0829182,-1.6033092,-0.9548378,-0.6729726,0.38
-0.109390825,-0.8767313,,3.9673934,-0.83128643,1.2945693,-0.6651228,-0.06751403,-0.44952568,-0.06278109,1.86
1.0195824,-0.538287,-0.21614024,-2.1429758,1.3579935,-1.1483549,-1.2866619,-0.59847736,-0.28255537,0.16576767,0.92
-1.1264927,-1.5458633,-0.28151372,4.1371713,-3.4657297,-2.020728,-1.3009566,-0.8987908,-0.32567096,-0.07494787,0.6
-0.63395953,0.64932436,,6.8251033,-3.4889202,-2.0378616,-1.3571352,-2.1859941,-0.15241697,0.057348844,0.36
-1.1540544,0.19199316,-0.41967526,-1.7030756,0.079831704,-1.2347776,-1.5468558,-1.5549185,-0.5179535,0.11500827,0.78
2.5998569,0.69579434,-0.3542831,-2.8438377,3.497472,0.013365641,-0.4558417,-1.2484407,-0.9613139,-0.36692053,1.16
-0.6538016,-2.8415704,-0.043981373,-2.012329,0.6181517,-0.8285877,-0.96549577,-0.19760033,-0.76426214,-0.45759347,1.4
0.88238287,0.3627361,-0.3084721,1.9851636,-2.8959675,-1.8761739,-1.4452858,-0.73528075,-0.24357404,0.1221314,0.24
3.7916274,-1.0603021,,0.2704206,-1.7691197,-1.6114966,-0.5829077,-2.4201772,0.28193527,0.9397074,1.52
1.3544586,0.4903313,,0.3657888,-1.3215269,-2.0245275,-1.3047483,-0.8021166,-0.43301612,-0.06837404,0.52
1.8678823,-1.6362897,-0.15769428,-0.8719693,-0.9103248,-1.3435322,-1.2244911,-0.7699628,-0.49224666,-0.5662757,0.76
7.9425507,-0.05444932,-0.36876112,-1.5842515,3.885593,1.3939116,-0.22077408,-1.42968,-0.2686136,-0.40354437,1.26
-0.19642746,-0.953871,-0.21878919,0.4113977,-0.8954131,-1.7017423,-0.8700144,-0.56909144,0.0060326457,-0.27909008,0.84
-2.0152607,0.10889834,-0.019078314,0.9229821,-0.8552146,-0.1433792,-0.56309366,-1.7992471,-0.007399559,0.035629105,0.76
-0.2134848,-0.54098034,,-0.6193191,-0.85290873,-0.73550713,-0.8857195,3.0917873,1.5330012,4.6848,2.44
0.5307976,-1.9110571,,-1.0184072,0.64534223,-1.3917049,-0.82361555,-0.21531059,-0.23721623,-0.16804335,1.48
