# c0 + a0 * (|(feature_8 * feature_1) - (|feature_3 - feature_1|)|) + a1 * ((|feature_25 - feature_11|) + (feature_13 - feature_7)) + a2 * (|(feature_22 + feature_8) - sqrt(feature_14)|) + a3 * ((feature_17 * feature_11) / (feature_15 + feature_11)) + a4 * ((feature_19 / feature_22) + (exp(-1.0 * feature_18))) + a5 * ((feature_22 * feature_12) * (feature_11 + feature_8))
# Property Label: $target$; Unit of the Property: Unitless
# RMSE: 0.435796291814397; Max AE: 2.49653139739946
# Coefficients
# Task   a0                      a1                      a2                      a3                      a4                      a5                      c0
# all , -1.443390569561740e+00,  1.218332312919527e-01,  1.371338631148230e-02,  4.388198969647972e-02,  2.947917963344087e-01,  3.107622686621729e-03,  6.081313300103625e-01, 
# Feature Rung, Units, and Expressions
# 0;  2; Unitless;                                         7|0|mult|2|0|abd|abd; (|(feature_8 * feature_1) - (|feature_3 - feature_1|)|); $\left(\left|\left(feature_{8} feature_{1}\right) - \left(\left|feature_{3} - feature_{1}\right|\right)\right|\right)$; abs((feature_8 .* feature_1) - abs(feature_3 - feature_1)); abs((newdata$feature_8 * newdata$feature_1) - abs(newdata$feature_3 - newdata$feature_1)); feature_8,feature_1,feature_3,feature_1
# 1;  2; Unitless;                                         24|10|abd|12|6|sub|add; ((|feature_25 - feature_11|) + (feature_13 - feature_7)); $\left(\left(\left|feature_{25} - feature_{11}\right|\right) + \left(feature_{13} - feature_{7}\right)\right)$; (abs(feature_25 - feature_11) + (feature_13 - feature_7)); (abs(newdata$feature_25 - newdata$feature_11) + (newdata$feature_13 - newdata$feature_7)); feature_25,feature_11,feature_13,feature_7
# 2;  2; Unitless;                                         21|7|add|13|sqrt|abd; (|(feature_22 + feature_8) - sqrt(feature_14)|); $\left(\left|\left(feature_{22} + feature_{8}\right) - \left(\sqrt{ feature_{14} }\right)\right|\right)$; abs((feature_22 + feature_8) - sqrt(feature_14)); abs((newdata$feature_22 + newdata$feature_8) - sqrt(newdata$feature_14)); feature_22,feature_8,feature_14
# 3;  2; Unitless;                                         16|10|mult|14|10|add|div; ((feature_17 * feature_11) / (feature_15 + feature_11)); $\left(\frac{ \left(feature_{17} feature_{11}\right) }{ \left(feature_{15} + feature_{11}\right) } \right)$; ((feature_17 .* feature_11) ./ (feature_15 + feature_11)); ((newdata$feature_17 * newdata$feature_11) / (newdata$feature_15 + newdata$feature_11)); feature_17,feature_11,feature_15,feature_11
# 4;  2; Unitless;                                         18|21|div|17|nexp|add; ((feature_19 / feature_22) + (exp(-1.0 * feature_18))); $\left(\left(\frac{ feature_{19} }{ feature_{22} } \right) + \left(\exp{ \left(-feature_{18} \right) } \right)\right)$; ((feature_19 ./ feature_22) + exp(-1.0 * (feature_18))); ((newdata$feature_19 / newdata$feature_22) + exp(-1.0 * (newdata$feature_18))); feature_19,feature_22,feature_18
# 5;  2; Unitless;                                         21|11|mult|10|7|add|mult; ((feature_22 * feature_12) * (feature_11 + feature_8)); $\left(\left(feature_{22} feature_{12}\right) \left(feature_{11} + feature_{8}\right)\right)$; ((feature_22 .* feature_12) .* (feature_11 + feature_8)); ((newdata$feature_22 * newdata$feature_12) * (newdata$feature_11 + newdata$feature_8)); feature_22,feature_12,feature_11,feature_8
# Number of Samples Per Task
# Task, n_samples               
# all , 1694                  

# Sample ID , Property Value        ,  Property Value (EST) ,  Feature 0 Value      ,  Feature 1 Value      ,  Feature 2 Value      ,  Feature 3 Value      ,  Feature 4 Value      ,  Feature 5 Value      
997         ,  1.540000000000000e+00,  1.307052567138164e+00,  0.000000000000000e+00,  1.823446542206508e-02,  7.609910068207700e+00,  2.955224142736557e-01,  1.496130973660051e+00,  4.451209231546820e+01
998         ,  2.780000000000000e+00,  2.343888787468595e+00,  2.000000000000000e-01,  1.523561455887153e+00,  3.390620428628284e+01, -4.935043567160550e+00,  7.345366246439859e-01,  4.420969264454913e+02
1000        ,  1.080000000000000e+00,  1.227013784660317e+00,  0.000000000000000e+00,  8.777135486820391e-01,  1.777847571446425e+01, -1.579286438645036e+00,  1.146321002235790e+00, -1.541772864057379e-01
1001        ,  1.040000000000000e+00,  1.491652192418421e+00,  0.000000000000000e+00,  1.020648112853001e+00,  4.060415728608099e+00, -7.321249299576889e-01,  1.262014487519058e+00,  1.169979668889343e+02
1002        ,  1.480000000000000e+00,  1.380559787983566e+00,  0.000000000000000e+00,  1.611168344256532e+00,  1.387945959745721e+00, -3.583079361333633e+00,  1.372820943543289e+00,  9.963805267214155e+01
1004        ,  9.800000000000000e-01,  1.193990571608840e+00,  0.000000000000000e+00,  1.343322476688843e+00,  1.867875093156766e+00, -3.233815010298159e+00,  1.547703013023648e+00,  2.646367487827832e+01
1005        ,  1.280000000000000e+00,  1.531341984519844e+00,  0.000000000000000e+00,  9.271942891282687e-01,  8.769586647882878e+00, -3.250644678436843e+00,  1.456513339573700e+00,  1.297658892114767e+02
1007        ,  1.380000000000000e+00,  8.204823277236138e-01,  0.000000000000000e+00,  8.848767175699204e-01,  7.723282689292716e+00, -3.876237010465869e+00,  7.886064202869815e-02,  4.681416816223575e+01
1008        ,  9.200000000000002e-01,  1.029505255631290e+00,  0.000000000000000e+00,  2.020932782808044e+00,  9.778116444686724e+00, -2.400077087256367e+00,  1.138259643415749e-01,  3.630790322926492e+01
1012        ,  1.100000000000000e+00,  1.647210373627469e+00,  0.000000000000000e+00,  3.161718125796952e-01,  9.188028931682069e+00, -2.323554152548169e+00,  1.389890137163686e+00,  1.823882260369854e+02
1013        ,  1.600000000000000e+00,  1.542436764276743e+00,  0.000000000000000e+00,  1.111980439954670e+00,  8.647162335956725e+00, -4.968951897299075e-02,  1.405078014884858e+00,  8.631111834733950e+01
1014        ,  1.080000000000000e+00,  1.258083764279016e+00,  0.000000000000000e+00,  5.326475959876379e-01,  1.657619134739365e+01, -3.659958549506794e+00,  4.827677158981358e-01,  1.210033778507521e+02
1015        ,  1.799999999999999e-01,  1.148277596270380e+00,  0.000000000000000e+00,  6.236904067798702e-01,  1.593190071779969e+01, -9.400692085601801e+00,  8.680912939563187e-01,  1.294541394942343e+02
1016        ,  1.860000000000000e+00,  1.792336427504763e+00,  0.000000000000000e+00,  7.854613626803797e-01,  9.891479492561249e+00, -2.041614088164033e+00,  1.989537061745141e+00,  1.467214820475542e+02
1017        ,  1.600000000000000e+00,  1.576777912653602e+00,  0.000000000000000e+00, -1.407466026230130e-01,  1.622268587537624e+01,  3.171763555598380e+00,  1.150639741480218e+00,  9.169188616456927e+01
1018        ,  1.060000000000000e+00,  1.280287325559236e+00,  0.000000000000000e+00,  1.381087013348499e-01,  2.074693412027473e+01, -1.243706665887240e+00,  1.152140918498761e+00,  2.759462282791390e+01
1019        ,  1.760000000000000e+00,  2.952785560304388e+00,  0.000000000000000e+00,  2.254736718299984e+00,  1.316582392824255e+01, -2.366095274688648e+00,  1.398162156805776e+00,  5.087704443829868e+02
1020        ,  4.200000000000001e-01,  1.284748604494655e+00,  0.000000000000000e+00,  1.056674804703001e+00,  2.339704093029622e+01, -6.540003241758362e+00,  2.395140348702274e-01,  1.426840175841714e+02
1021        ,  4.560000000000000e+00,  3.222951031392634e+00,  0.000000000000000e+00,  2.515715999250676e+00,  2.149031903462364e+01, -2.074510847195520e+00,  7.908254059366265e-01,  6.022358103439326e+02
1022        ,  8.400000000000000e-01,  1.104694887522587e+00,  0.000000000000000e+00,  1.188593470309189e-01,  1.017297067383417e+01, -2.430352272464106e+00,  1.456659223543045e+00,  6.375988538626014e+00
1023        ,  1.180000000000000e+00,  1.316911228161547e+00,  0.000000000000000e+00,  1.446976827551943e+00,  9.869534716340524e-01, -3.472506478775494e+00,  1.190482973193639e+00,  1.030985653910177e+02
1024        ,  1.940000000000000e+00,  2.278864369717245e+00,  2.000000000000000e-01,  3.777242057225752e+00,  2.975185763673606e+01, -1.451321142474229e+00,  1.555961656401112e+00,  2.240365157129212e+02
1025        ,  1.560000000000000e+00,  1.750675218171699e+00,  0.000000000000000e+00,  9.181960796603057e-01,  5.781254355718858e+00, -2.478258566340723e+00,  1.428874847550042e+00,  2.055998802716372e+02
1026        ,  1.680000000000000e+00,  1.456925963155522e+00,  0.000000000000000e+00,  7.535958584129469e-01,  2.236144861376864e+00, -2.636981742804644e+00,  1.694985262614227e+00,  1.101693436301056e+02
1027        ,  6.400000000000000e-01,  1.135723207741371e+00,  0.000000000000000e+00,  1.578293544131401e-02,  6.417782317914952e+00, -7.233237880346693e-01,  1.252565285192642e+00,  3.222861659338919e+01
1028        ,  1.280000000000000e+00,  1.101374983504939e+00,  0.000000000000000e+00, -2.892641840926068e-01,  2.942737709268642e+01,  1.343721197785482e+00,  1.345685937170273e-01,  8.463632479889474e+00
1029        ,  8.000000000000003e-01,  1.145330625614584e+00,  0.000000000000000e+00,  6.699879544565202e-01,  9.288932055761450e+00, -5.253794924570613e+00,  1.023840995558168e-01,  1.700833144522453e+02
1030        ,  8.200000000000000e-01,  1.086937300552299e+00,  0.000000000000000e+00,  1.227626293517121e-01,  1.628481864834970e+01, -4.383500848767155e-01,  4.275895522000612e-01,  4.302812432334292e+01
1032        ,  2.040000000000000e+00,  1.917041146023603e+00,  0.000000000000000e+00,  1.357720343599575e+00,  3.450077018451932e+00, -1.670173979337140e+00,  1.842861243502746e+00,  2.015084727256256e+02
1033        ,  9.399999999999998e-01,  1.380455135428077e+00,  0.000000000000000e+00,  6.453622346709197e-01,  1.375240287967330e+00, -3.044184762560154e+00,  1.112066523865424e+00,  1.546503170780996e+02
1034        ,  2.960000000000000e+00,  2.978465132826015e+00,  0.000000000000000e+00,  2.157879653160530e+00,  8.069005740991443e+00, -2.486649141667801e+00,  1.607021482936638e+00,  5.252121914263092e+02
1035        ,  3.680000000000000e+00,  3.197964113007240e+00,  0.000000000000000e+00,  1.559379378620188e+00,  2.133267760534188e+01, -2.522387768503659e+00,  1.217505763182166e+00,  5.982328538546659e+02
1036        ,  2.320000000000000e+00,  1.944507958931469e+00,  0.000000000000000e+00,  5.935418725444125e-01,  3.127719364158954e+01, -7.153851491290882e+00,  1.162001761277746e+00,  2.595308368316469e+02
1037        ,  1.200000000000000e+00,  1.616152558173669e+00,  0.000000000000000e+00,  1.409721432086826e+00,  9.720459119703342e+00, -2.700120476420590e+00,  1.896889891176378e+00,  8.439537445241565e+01
1038        ,  6.200000000000000e-01,  7.868694473712807e-01,  5.018116522893523e-03, -1.960547782878957e-01,  9.018952106607124e+00, -4.503435664297908e+00,  3.428081450190548e-01,  5.880685629931405e+01
1039        ,  1.020000000000000e+00,  8.684272735617480e-01,  0.000000000000000e+00,  3.371344689328819e-01,  9.573817386579179e+00, -1.038847323804205e+00,  1.919553164474173e-01,  2.475594635821118e+01
1040        ,  1.240000000000000e+00,  8.293603351479018e-01,  0.000000000000000e+00,  5.696184717993706e-01,  3.678975460667157e+00, -2.776963404143491e+00,  4.577833018739349e-01,  2.840990071572484e+01
1042        ,  1.100000000000000e+00,  1.181797340580674e+00,  0.000000000000000e+00,  9.452030968675201e-01,  2.351970075794327e+00, -3.135194874073921e-01,  9.639423559129207e-01,  5.015118139469383e+01
1043        ,  3.759999999999999e+00,  3.492157857496367e+00,  0.000000000000000e+00,  1.834271637579209e+00,  2.632675881086597e+01, -2.958291165075866e+00,  1.629151468797755e+00,  6.271924502733197e+02
1044        ,  3.160000000000000e+00,  2.006797528703001e+00,  0.000000000000000e+00,  1.272462144250434e+00,  3.314982646007805e+01, -3.656327650685893e+00,  1.125864766524691e+00,  1.987348353311746e+02
1045        ,  4.200000000000001e-01,  1.145228411851417e+00,  0.000000000000000e+00,  8.306207706540328e-01,  8.052163684785771e+00, -2.328315005502838e+00,  6.027269955112808e-01,  8.043755137103483e+01
1046        , -1.000000000000000e-01,  5.329613774143842e-01,  0.000000000000000e+00,  3.066946325731085e-02,  7.003900792338325e+00, -1.400928944012236e+01,  1.113318749488850e+00,  3.591316012496412e+01
1047        ,  9.600000000000000e-01,  1.160029303442045e+00,  0.000000000000000e+00,  9.331718011752637e-01,  1.440315590452020e+01, -2.687566500934822e+00,  1.281694677386052e+00, -6.180516816976609e+00
1048        ,  7.200000000000000e-01,  7.165208493604173e-01,  0.000000000000000e+00,  1.169664499001303e-01,  3.686873481858274e+00, -9.660462413077897e-01,  1.179904748461760e-01,  1.647207875820848e+01
1049        ,  7.200000000000000e-01,  7.461277289840049e-01,  1.021937778366284e-01, -5.368489526912885e-01,  1.425740877489242e+01, -2.996583714488921e+00,  1.723126485606780e-01,  7.597136034630188e+01
1050        ,  4.000000000000000e-01,  2.776564923417788e-01,  0.000000000000000e+00, -4.618670794717065e-01,  2.565015763405601e+00, -8.914446206746335e+00,  1.851747519228353e-01,  8.757983376981288e+00
1051        ,  3.880000000000000e+00,  2.998891439712942e+00,  0.000000000000000e+00,  2.691669167120977e+00,  1.091134685762226e+01, -6.736815683056561e-01,  2.284707296300662e+00,  4.084290438458080e+02
1052        ,  1.120000000000000e+00,  1.104420456977109e+00,  0.000000000000000e+00,  9.159661408070590e-01,  1.070146804567154e+01, -1.790091523829866e+00,  3.091732797590168e-01,  7.251577841922644e+01
1053        ,  2.180000000000000e+00,  1.617728899866794e+00,  0.000000000000000e+00,  8.807902394494025e-01,  1.138082563374327e+01, -1.580988797680516e+00,  2.143483104624699e+00,  5.911724435882731e+01
1054        ,  1.580000000000000e+00,  1.955457323794885e+00,  0.000000000000000e+00,  1.705399816117826e+00,  8.265175680592566e+00, -3.913424322593266e+00,  1.077330580097861e+00,  2.832868704237459e+02
1056        ,  1.480000000000000e+00,  8.837690240352617e-01,  0.000000000000000e+00,  9.211607895988361e-02,  4.720874459595713e+00, -5.642546117369043e+00,  1.311507044980116e+00,  1.951985755199535e+01
1057        ,  1.640000000000000e+00,  1.863746938617412e+00,  0.000000000000000e+00,  4.182845073371163e+00,  2.274065054765425e+01, -2.540244992835104e-02,  1.453755015436342e+00,  2.160625559371413e+00
1058        ,  7.400000000000001e-01,  1.071423757688525e+00,  0.000000000000000e+00,  6.785013936900400e-01,  1.926515031587090e+00, -1.732492095101777e+00,  1.339991787564976e+00,  1.133212853485673e+01
1059        ,  3.060000000000000e+00,  2.998466188226062e+00,  0.000000000000000e+00,  2.122899945031576e+00,  4.392788850122804e+01, -2.745528403303140e+00,  3.298850003418355e-01,  4.995866638804422e+02
1060        ,  2.620000000000001e+00,  2.881713470915948e+00,  2.000000000000000e-01,  2.756149424362775e+00,  1.546662311958838e+01, -4.058456838451791e+00,  2.246025120809868e+00,  4.924514403026763e+02
1061        ,  2.200000000000000e+00,  2.482535209588968e+00,  0.000000000000000e+00,  6.733612523162589e-01,  3.561893939319835e+01, -3.107698322143824e+00,  1.807884848046282e+00,  2.919698695130295e+02
1062        ,  1.320000000000001e+00,  1.563542563214019e+00,  0.000000000000000e+00,  3.278959419556724e+00,  1.598844294429092e+00, -5.214206845381400e+00,  1.171372842603831e+00,  1.343464606548271e+02
1063        ,  1.440000000000000e+00,  1.477250743085819e+00,  0.000000000000000e+00,  1.370304162813098e+00,  1.956651729615878e+00, -1.473382485500424e+00,  1.126635545426176e+00,  1.312484133209194e+02
1064        ,  1.200000000000000e+00,  1.186610888726515e+00,  0.000000000000000e+00,  1.638102661706378e-01,  1.748358825335428e+01, -1.520359353671752e+00,  1.194425039632246e+00,  1.073892125228043e+01
1065        ,  4.799999999999998e-01,  6.210127243220885e-01,  0.000000000000000e+00, -2.669017412486527e-01,  4.046096542233268e+00, -1.680458807408856e+00,  1.102697885586611e-01,  1.002324320254361e+01
1066        ,  1.460000000000000e+00,  5.757085464785394e-01,  0.000000000000000e+00,  9.224468291933848e-01,  7.947070854947640e+00, -1.395753368494061e+01,  8.235968758965215e-02,  1.076117369184841e+02
1067        ,  1.080000000000000e+00,  1.988859385095941e+00,  0.000000000000000e+00,  1.015556001105270e+00,  2.689525488538129e+01, -1.585834008237843e+00,  1.232031703833318e+00,  1.913267272695137e+02
1068        ,  1.220000000000000e+00,  1.135261474344440e+00,  0.000000000000000e+00,  1.142671435488187e+00,  1.130515764244890e+01, -6.868612481037045e+00,  3.799747122379876e-01,  1.358844987642877e+02
1070        ,  5.199999999999999e-01,  1.052664262032743e+00,  0.000000000000000e+00,  5.448576896419108e-01,  1.417970299098162e+01, -1.900216375942120e+00,  1.966517607619102e-01,  6.729046120196732e+01
1071        ,  1.160000000000000e+00,  1.484309717615738e+00,  0.000000000000000e+00,  1.450104017898989e+00,  7.692174461323589e-01, -1.296657633386155e+00,  1.315977534661058e+00,  1.151746930119429e+02
1072        ,  1.960000000000000e+00,  1.325152121487402e+00,  0.000000000000000e+00,  3.271170056153140e+00,  9.648332991993829e+00, -7.046836670541455e+00,  1.395718731467398e+00,  2.701584022842815e+01
1073        ,  2.080000000000000e+00,  1.673678746719488e+00,  0.000000000000000e+00,  1.232696246777932e+00,  1.407705441427104e+01, -1.196509917030431e+01,  1.192173174413688e+00,  2.883005891257525e+02
1074        ,  4.000000000000000e-01,  7.671128890156897e-01,  0.000000000000000e+00, -3.493697865936548e-01,  6.313469116325052e-01, -4.675866606644707e+00,  1.606761741475461e-01,  1.128543753672645e+02
1075        ,  2.240000000000000e+00,  2.637206865082879e+00,  0.000000000000000e+00,  1.602235470904405e+00,  2.495494677666363e+01, -1.385530038345911e+00,  2.528452187368692e+00,  2.597117214107271e+02
1076        ,  1.740000000000000e+00,  1.424420566008805e+00,  0.000000000000000e+00,  8.659717514988540e-01,  6.158535915249736e+00, -5.940462744760022e+00,  1.657286217327397e+00,  1.282188030142313e+02
1077        ,  1.220000000000000e+00,  1.115638521364299e+00,  0.000000000000000e+00,  1.104886085323666e+00,  1.083957260172276e+00, -7.669146786615289e+00,  1.590719859535869e+00,  7.260755338817957e+01
1078        ,  4.180000000000000e+00,  4.243406262263320e+00,  0.000000000000000e+00,  2.433777240298728e+00,  9.446218976980538e+01, -2.435024211278781e+00,  1.273360621092166e+00,  5.711249749842798e+02
1079        ,  2.820000000000000e+00,  2.439134632276458e+00,  0.000000000000000e+00,  9.472552049762601e-01,  2.082771068848061e+01, -2.918738732867376e+00,  1.291191905865973e+00,  3.788828624077545e+02
1080        ,  1.440000000000000e+00,  1.375165399067144e+00,  0.000000000000000e+00,  1.551170715921004e+00,  1.091619074091163e+01, -1.462403653322353e+00,  1.121338288288813e+00,  5.211824531078187e+01
1081        ,  3.399999999999999e-01,  9.733864519475436e-01,  1.555274495343490e-01, -2.351395843001636e-01,  1.969085978901474e+01, -1.313743305237491e+00,  1.098871745905573e+00,  2.641012977281132e+01
1082        ,  1.660000000000000e+00,  1.469637863076709e+00,  0.000000000000000e+00,  1.520619552428430e+00,  4.138926880253649e+00, -2.070544739517250e+00,  1.348213819165809e+00,  1.006888921496963e+02
1083        ,  9.000000000000001e-01,  1.086567718374270e+00,  0.000000000000000e+00,  6.925292003648253e-02,  7.243267021603483e+00, -6.238948633262980e-01,  1.380870431112425e+00, -2.903236757917414e+00
1084        ,  1.320000000000001e+00,  1.718055332340096e+00,  0.000000000000000e+00,  8.769754372325224e-01,  1.267720182054435e+01, -3.348357979226669e+00,  1.255808499533603e+00,  1.949922861156702e+02
1086        ,  1.520000000000000e+00,  1.930989296033460e+00,  0.000000000000000e+00,  7.062826635657590e+00,  2.929016513902358e+00, -2.630615875190887e+00,  1.164889654185095e+00,  6.250468754020306e+01
1087        ,  1.460000000000000e+00,  1.420223397010954e+00,  0.000000000000000e+00,  2.031543412421058e+00,  7.071781770074502e+00, -2.492344721750692e+00,  1.272838351848169e+00,  6.492140610111707e+01
1088        ,  3.240000000000001e+00,  3.679139345026498e+00,  2.000000000000000e-01,  2.951640394495374e+00,  1.665185303913562e+01, -1.417560171609457e+00,  2.732562817385233e+00,  6.527154073661724e+02
1089        ,  8.400000000000000e-01,  7.675389742148673e-01,  2.000000000000000e-01,  1.976467209222643e-01,  9.617413226587633e+00, -2.719947002044410e+00,  1.269173231232413e+00,  1.201347459076464e+01
1090        ,  1.040000000000000e+00,  1.306189492314408e+00,  0.000000000000000e+00,  1.387891117088308e+00,  2.652192959925472e+00, -2.029594259982038e+00,  1.686640542824854e+00,  2.717549835572821e+01
1092        ,  1.200000000000000e+00,  1.490121587591226e+00,  0.000000000000000e+00,  9.764442357503613e-01,  8.966577048632075e+00, -3.670417467193254e+00,  1.427351850723099e+00,  1.223952873178973e+02
1093        ,  1.400000000000000e+00,  1.147246117205829e+00,  0.000000000000000e+00, -5.368460555457828e-01,  1.651358851138973e+00, -1.800733533128048e+00,  1.366293201848181e+00,  8.306108046839850e+01
1094        ,  1.560000000000000e+00,  1.344793919437506e+00,  0.000000000000000e+00,  9.296408055245822e-01,  8.033039865536928e+00, -1.536904809254889e+00,  1.475887749953294e+00,  4.685385643885288e+01
1095        ,  1.380000000000000e+00,  1.239112594681931e+00,  2.000000000000000e-01,  9.917287218877650e-01,  9.237298368219516e+00, -2.588662534732110e+00,  1.723114242274837e+00,  8.939146439384373e+01
1096        ,  9.800000000000000e-01,  6.535604133408168e-01,  1.091595481811063e-01,  8.651777335660429e-01,  7.938371418130643e-01, -9.168843659810383e+00,  1.163700380137151e+00,  4.697903951392324e+01
1097        ,  2.140000000000000e+00,  1.498684810380157e+00,  0.000000000000000e+00,  1.571921606752985e+00,  7.820134618953944e+00, -2.657187957270963e+00,  1.188123704318794e+00,  1.152502328177491e+02
1098        ,  1.820000000000000e+00,  1.468542031412025e+00,  0.000000000000000e+00,  9.837762227342521e-01,  3.203796898017384e+00, -4.873132563200720e+00,  1.590673840052554e+00,  1.420842745579338e+02
1099        ,  8.000000000000003e-01,  1.033208308436446e+00,  0.000000000000000e+00,  5.679526010489804e-01,  5.427592106596773e+00, -8.241915674063495e+00,  1.630388646434861e+00,  5.228989738780152e+01
1100        ,  1.160000000000000e+00,  2.081041918902316e+00,  0.000000000000000e+00,  1.478978490489754e+00,  1.051648099443297e+01, -3.114550258591354e+00,  1.256465037753925e+00,  2.943672585009147e+02
1101        ,  1.160000000000000e+00,  1.074372346994425e+00,  0.000000000000000e+00,  1.218650361421375e+00,  1.184557587312074e+00, -5.031246019657354e+00,  3.669799061666742e-01,  1.332603960752148e+02
1102        ,  2.500000000000000e+00,  2.410730950659137e+00,  0.000000000000000e+00,  2.868917956671304e+00,  2.037078288105079e+01, -2.751853851010953e+00,  1.327719424634014e+00,  2.905995288838877e+02
1103        ,  2.960000000000000e+00,  1.417568499229471e+00,  0.000000000000000e+00,  1.485468591077369e+00,  8.361425238128366e+00, -1.831103013115467e+00,  1.326554122913808e+00,  6.535202873272293e+01
1104        ,  1.300000000000000e+00,  1.389507163558698e+00,  0.000000000000000e+00,  1.623023492696996e+00,  7.767781948263742e+00, -1.130696948639360e+00,  1.240835834699689e+00,  5.179008706754489e+01
1105        ,  7.400000000000001e-01,  1.098166315995685e+00,  0.000000000000000e+00,  1.138151995206138e+00,  8.526806198335279e-01, -5.972790982243208e+00,  1.134200598577427e+00,  8.605357194840752e+01
1106        ,  1.000000000000000e+00,  1.049519528391242e+00,  0.000000000000000e+00, -6.785394467956187e-01,  1.152278038450497e+00, -3.651102311511343e+00,  1.160223614877439e+00,  1.050476461328795e+02
